CustomerId,PLACEMENT,AGE,TENURE,TARIFF,REV_1,REV_2,REV_3,REV_4,REV_5,REV_6,REV_T,MOU_TOT_1,MOU_TOT_2,MOU_TOT_3,MOU_TOT_4,MOU_TOT_5,MOU_TOT_6,NCLL_1,NCLL_2,NCLL_3,NCLL_4,NCLL_5,NCLL_6,CHURN
689,1,41,1824,2,14,9.5,15.75,14.25,21,25.91,464.41,81.12,11.63,55.77,23.12,61.3,95.67,2,1,1,1,2,3,1
690,1,30,582,2,9,22.75,31.5,24.87,15.6,9,284.72,58.64,81.5,159.14,96.44,16.16,0,0,0,1,2,0,0,0
691,1,65,1396,2,12.25,11,21.5,23.3,34.43,18.48,277.46,65.63,34.92,65.63,50.31,103.41,46.83,6,2,4,3,3,3,0
692,1,50,6129,1,47.75,43.75,45.5,40.48,40.4,41.25,953.13,237.1,275.37,248.47,217.76,260.24,264.34,9,5,12,6,1,1,0
693,1,55,352,1,83.75,82.25,118.5,97.37,78.33,77,918.7,753.89,868.33,1233.84,896.5,691.68,777.92,1,2,1,0,1,0,1
694,0,47,1911,2,9,9,11,10.45,13.08,10.72,161,0,7.83,51.22,14.02,28.12,5.08,0,0,0,1,1,5,0
695,0,52,1647,1,14.25,20.5,22.5,22.84,45.34,26.5,914.43,8.3,31.98,3.72,62.97,101.25,65.68,1,4,3,6,8,4,0
696,0,33,2146,2,18.75,21.25,31.75,38.75,9,9.25,355,46.87,228.17,592.43,191.17,0,2.03,3,1,2,3,0,0,0
697,1,51,93,2,9,9,9,22.43,19.03,32.22,81.43,0,0,13.26,72.07,56,149.66,0,0,0,2,3,2,0
698,0,57,5846,2,168.5,15.75,14.25,24.34,25.32,15.5,551.41,20.67,12.97,18.67,19.95,30.48,2.92,2,2,7,2,3,2,0
699,0,82,8554,1,22.25,14.5,22,14.25,16.5,14.25,546.25,85.23,1.68,0,0.72,10.93,3.52,0,0,0,0,0,0,1
700,0,53,5293,2,9,9,9,13.1,17.08,19.46,215.14,5.63,8.78,34.58,22.42,39.05,53.22,2,0,2,2,6,1,0
701,1,43,1822,1,33.5,27,32.25,35.64,36.21,23.25,524.85,166.74,89.1,141.92,179.76,153.49,71.54,1,0,2,0,7,0,0
702,0,79,4056,0,148.5,157.3,166.9,178.72,175.3,167,2244.36,439,577,582.2,550.4,545.85,563.18,21,19,29,27,25,24,0
703,0,48,6058,2,9,9,9,24.3,28.77,34.48,281.05,39.77,0,64.1,88.9,106.33,123.93,3,0,4,6,4,7,0
704,1,62,3485,2,17.25,18,18.25,15.25,30.33,27.5,497.08,19.1,31.05,31.81,2.89,155.44,96.71,1,0,0,0,3,1,0
705,1,47,224,1,33.25,56,106.5,82,45.5,33,405.5,95.46,190.73,285.54,194.2,76.34,37.43,14,28,59,50,20,13,1
706,1,33,231,2,9,10.25,15.75,18,11.85,14.36,117.96,89.74,32.26,54.05,43.55,13.63,40.76,0,0,0,0,0,0,0
707,1,66,5356,2,35,40.75,31.25,32.02,33.53,36.26,765.06,137.49,186.18,128.08,83.19,93.5,119.73,4,9,7,8,7,6,0
708,1,63,4466,2,11.5,9.75,16.25,12.5,14.5,10,239.75,78.24,35.67,48.07,19.55,34.22,2.85,0,1,0,0,0,0,0
709,1,31,3158,2,31.25,23.25,26,30.82,26.42,27.98,406.22,116.68,68.94,106.49,121.45,93.99,115.16,3,3,1,4,6,6,0
710,1,25,245,2,9,10.25,22.5,17.8,15.6,13.2,117.6,56.1,45.75,71.73,44.71,30.45,23.05,0,0,0,0,0,0,1
711,1,38,198,2,20.5,19,26,19.42,26.8,25.67,152.64,96.45,102.01,155.78,55.73,124.55,129.21,1,0,0,2,0,1,0
712,1,29,2444,2,11.75,19.25,27.25,28.7,22.25,24.49,360.94,46.36,54.74,83.64,88.51,71.07,75.93,3,3,2,2,2,1,1
713,1,34,231,1,41.5,39.75,39.75,14.25,27.73,14.25,217.87,178.89,159.24,196.62,131.96,166.46,167.02,2,4,1,2,1,1,0
714,1,38,1083,1,29,27.25,20.25,29.87,33.71,31.25,562.58,174.5,130.71,88.7,141.51,181.19,158.48,2,2,0,3,4,5,0
715,1,47,5404,2,26,24.25,13,18.15,16.62,14.03,355.05,52.42,73.19,28.61,48.47,37.85,24.5,9,10,2,1,1,2,0
716,1,54,5379,1,27.5,28,19.25,16,16,53.5,494.2,99.91,83.37,20.7,0,0,86.2,0,0,1,0,0,1,0
717,1,43,739,1,44,33,36.25,36.21,40.5,35.5,629.89,133.43,107.82,115.87,124.26,161.05,121.6,2,3,5,12,11,11,0
718,1,61,4103,1,35.75,33.75,32.75,29.64,35.62,31.25,644.01,178.93,166.43,130.98,52.56,175.07,83.39,2,0,3,3,5,4,0
719,1,35,700,1,14.25,21.25,15.25,20.7,21.73,20.25,243.68,73.25,82.64,56.59,68.01,72.1,44.39,0,0,1,0,0,0,1
720,1,49,7702,1,32.25,19.25,23.25,14.25,16,14.25,431.75,198.12,52.99,81.89,0,21.27,0,0,0,1,0,0,0,0
721,1,57,1158,2,9.5,10.25,27,14.7,20.5,34.2,224.65,35.44,48.57,94.96,29.95,72.77,155.43,0,0,0,0,0,2,0
722,1,34,1719,2,15.25,10.75,30.75,36.8,34.03,14.9,439.23,148.67,35.42,113.7,144.17,133.09,41.85,3,1,3,8,5,1,0
723,1,30,1239,2,10.75,10.75,12.75,10.75,11,10.75,187.5,0,0,0,0,0,0,0,0,0,0,0,0,1
724,1,47,1605,2,9,14.75,13.25,18.75,9,11,171,68.48,47.03,24.5,38.1,0,3.21,1,2,3,3,0,1,0
725,1,68,6595,2,9,9,15.5,19.9,15.6,9,137.5,37.17,33.3,42.75,42.72,30.77,0,0,1,0,1,0,0,1
726,0,47,1544,1,25.75,21,14.25,14.25,18.09,29.25,370.84,82.93,27.43,0,0,23.15,96.15,2,0,0,0,2,3,0
727,0,58,4589,1,14.25,14.25,14.25,36.34,23.04,24.75,473.38,33.85,32.93,29.97,149.88,69.3,75.98,0,0,3,8,2,3,0
728,0,23,1102,2,9,9,9,13,23.81,14.24,171.3,40.95,25.65,24.67,32.32,110.25,31.98,1,0,0,0,1,0,0
729,1,29,2355,1,66.25,44.5,42.25,47.89,52.76,43.75,833.9,304.99,205.06,156.97,195.4,216.82,177.1,0,0,0,0,0,0,0
730,1,48,5320,1,24.75,19,21,24.98,20.34,22.25,615.57,106.93,38.01,95.55,107.03,50.05,61.93,3,2,2,2,2,2,0
731,1,47,4924,2,39.75,39.25,35.75,42,36.12,50.43,688.8,139.54,110,116.82,113.95,117.69,196.76,14,9,11,8,13,10,0
732,1,44,4853,1,32.5,27,31.75,31.5,20.03,27.75,553.53,135.73,95.71,130.68,120.36,42.65,95.76,5,4,5,8,3,7,1
733,1,42,504,1,47.75,37.25,27.75,34.34,31.11,26.5,619.95,324.21,206.73,196.57,218.45,188.44,119.95,1,0,0,1,0,0,1
734,1,75,5107,1,59.25,42.25,75.5,69.73,61.03,46.25,911.26,482.09,305.62,654.08,552.1,499.68,379.97,0,0,0,0,1,0,0
735,1,28,1415,2,13,14,20.75,18.7,32.05,33.78,325.03,111.23,64.51,128.42,49.22,189.49,172.96,3,2,1,2,1,2,0
736,1,36,329,2,10.5,23.25,15,24.47,14.1,22.68,166.25,69.9,90.24,47.65,92.83,38.38,93.62,1,0,1,1,0,2,1
737,1,57,2433,2,26.75,25.25,28.75,31.2,41.04,30.67,393.41,66.63,67.32,84.61,72.67,116.4,96.35,0,3,0,3,7,6,0
738,1,39,162,1,17,36,44.5,48.8,29.27,14.25,189.82,41.76,189.19,294.11,297.22,102.17,0,0,0,0,0,0,0,0
739,1,30,518,1,36.5,27.25,19.75,14.25,14.25,14.25,606,126.41,83.64,25.78,0,0,0,5,5,0,0,0,0,0
740,1,54,6093,2,42,34.5,15,20.2,22.24,20.72,372.66,201.39,183.66,58.56,64.87,102.17,114.53,0,0,0,0,0,0,0
741,1,51,825,1,242,151,128,227.75,194,137.75,3910.5,1398.82,922.37,846.09,1727.26,1327.87,930.38,40,32,26,37,29,22,1
742,1,36,1438,2,9,9,12.5,17.9,31.75,23.85,213.25,38.17,55.13,93.77,0.56,34.66,50.46,1,1,4,0,1,8,1
743,1,68,10399,1,110.75,122.25,123.5,124.34,120.03,128.25,2363.12,382.47,459.32,453.37,582.13,636.7,605.83,33,44,38,42,43,42,0
744,1,71,7387,2,20.5,24.75,24,21.5,23,21.59,269.09,34.19,35.03,34.32,25.5,29.06,30.17,0,0,0,0,0,0,0
745,1,74,4600,2,9.75,9,13,27.2,43.27,39.61,361.83,42.07,22.69,41.64,88.86,146.82,91.76,5,2,1,2,3,6,0
746,1,57,3892,2,12.5,23,24.5,26.35,22.53,21.02,504.15,62.27,64.38,90.74,87.43,55.44,49.08,5,11,12,8,8,7,0
747,1,34,2072,1,132,117,112,110.75,100,143,1920.5,946.65,875.67,798.91,692.23,646.08,1162.82,15,9,12,23,13,19,0
748,0,74,2901,2,9,9,9,9.7,9.09,13,152.29,2.5,5.52,4.03,2.8,1.65,0,3,0,1,1,0,0,0
749,1,19,219,1,30.25,27.5,19.25,21.21,18,14.5,171.71,159.43,169.94,98.63,65.59,35.27,0,1,2,0,3,0,0,0
750,1,55,7000,2,32,27,30.5,36.52,31.02,27.28,594.82,160.55,97.08,160.09,188.54,156.41,149.3,1,1,0,1,0,0,0
751,1,44,2496,1,167.75,129.5,154,107.39,40.25,22,1948.64,1354.73,1100.76,1308.12,862.57,198.65,87.42,11,9,9,6,7,1,0
752,1,66,980,2,9,9,9,9,11.25,9,544,0,0,0,0,0,0,0,0,0,0,0,0,1
753,1,68,709,2,9,13.75,23,18.98,19,19.27,216.75,79.31,57.28,82.5,47.77,53.19,64.88,2,2,4,3,3,1,0
754,0,63,4271,2,9,9,9,12.45,13.44,14.26,160.4,20.93,42.2,54.18,29.02,32.17,37.4,0,0,0,1,1,1,1
755,1,77,5359,2,29.75,27,13.75,12.7,21.32,21.51,231.53,140.23,140.57,49.56,31.75,108.73,114.1,2,1,1,0,0,1,0
756,1,84,5678,0,154.75,142.75,147.25,133.25,131.5,121.75,3319,782.75,767.96,753.91,624.01,618.77,583.83,42,28,27,33,32,31,0
757,1,85,7862,2,22.75,15.75,19,26.34,17.75,19.75,481.84,38,22.1,27.95,57.31,24.56,24.23,0,0,0,0,0,0,0
758,1,29,2577,1,21,23.25,25.5,19.75,21.57,24.25,485.82,53.6,69.73,83.08,20.63,43.84,65.44,1,4,4,3,5,3,0
759,1,73,1887,2,9,9,9,9.4,21.02,25.11,175.53,0,0.54,9.57,0.64,85.17,119.35,0,0,0,0,1,0,1
760,1,24,144,1,14.25,40,36,22.62,22.33,29.5,150.45,0,161.71,153.39,70.78,49.43,63.52,0,5,8,1,7,5,1
761,1,46,1792,2,9.5,9.25,9.5,19.75,11.25,15,311.5,2.5,40.68,25.8,74.74,8.32,35.46,0,0,0,0,0,0,0
762,1,42,5104,1,47.25,45,39.5,42.52,45,48.5,742.77,167.79,172.54,112.11,161.12,143.78,151.84,41,31,34,31,38,42,0
763,1,29,1185,1,32.25,24.5,22,25.96,25.32,33.75,633.53,109.91,66.03,63.41,89.87,53.73,129.9,11,5,6,3,11,13,0
764,1,40,3005,1,27.5,19.5,21.75,22.32,20.32,14.5,447.14,88.29,22.4,43.71,55.2,12.96,0,4,1,3,1,0,0,0
765,1,73,3266,2,9.25,9,9,9,21.12,17.04,169.66,0,0,0,0,91.7,48.19,0,0,0,0,4,4,1
766,1,37,1456,1,40.75,46.25,39,44.38,57.33,34.5,875.46,268.97,311.62,243.57,298.2,301.12,241.46,3,3,4,4,1,0,0
767,1,64,4428,1,25,18.25,23.25,18.5,22.12,19.25,424.37,70.86,22.7,71.39,34.13,82.53,11.3,1,2,1,0,2,1,0
768,0,36,1403,2,9,9,9,16,19.26,14.31,219.32,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1,58,8992,1,42,38.5,45.75,26.19,18.25,17.25,640.69,210.39,230.7,261.61,119.96,49.57,162.39,8,3,4,6,0,0,0
770,1,33,1095,2,9,9,10.5,12.2,11.9,15.79,166.39,43.2,19.84,24.84,17.04,14.73,18.03,4,0,0,0,0,0,0
771,1,21,303,2,9,9,9.25,9,9,9,90.25,0,0,0,0,0,0,0,0,0,0,0,0,1
772,1,28,3422,1,27.75,14.25,43.25,31.32,29.25,35.25,549.82,56.19,0,135.77,101.3,96.65,125.12,4,0,2,3,1,4,0
773,1,45,416,2,9.5,24,43.5,35.3,33.19,24.68,259.42,69.62,134.54,247.36,164.25,79.18,167.18,0,0,0,0,0,0,0
774,1,22,249,1,42,36,32.75,35.75,30.35,30.25,310.6,275.93,206.56,180.58,163.15,190.12,158.3,2,4,8,8,2,7,1
775,1,34,1362,1,19.75,23.25,20.5,25.92,21.44,23,679.86,45.04,82.36,51.68,68.06,48.58,75.24,4,0,0,0,0,1,0
776,1,42,6427,2,9,9,11.5,10.15,10.41,11.48,161.29,30.67,1.97,9.23,6.99,8.34,19.79,0,0,1,0,0,1,0
777,1,48,1880,1,23.25,23.5,22.25,22.62,23.25,27,475.37,87.52,93.55,80.75,96.76,47.12,81.72,4,1,2,3,8,9,0
778,1,58,263,2,31.25,30.5,37.25,31.83,30.68,10.45,261.71,125.88,121.75,129.53,96.4,139.35,8.77,3,4,5,4,3,1,0
779,1,49,5170,1,75.75,68.5,21,20,46.16,53.25,984.41,338.91,313.08,53.69,0,225.44,306.43,8,7,5,0,5,11,0
780,1,50,7015,2,9,10.5,16.25,15.6,11.5,13.45,245.3,61.41,19.98,39.12,38.5,7.42,17.57,1,3,1,0,1,2,0
781,0,62,2433,1,14.25,14.25,14.75,19.61,27.82,21,281.18,3.13,0.93,3.97,55.52,95.9,61.68,0,0,0,1,9,1,1
782,1,52,199,1,36.5,32.75,26.75,41.09,37.02,22.25,232.11,238.95,179.16,136.4,264.64,237.12,96.32,0,0,0,0,0,0,1
783,1,57,1178,1,26.25,27.75,27.5,32.26,23.25,25,588.26,187.73,146.76,184.04,154.37,49.55,69.98,0,2,5,5,5,2,0
784,0,36,5286,2,9,9,9,16.35,9,9,157.41,57.72,49.1,36.25,57.42,46.62,40.67,0,1,3,1,4,3,0
785,1,46,2334,2,16.5,18.75,11,13.65,24.9,22.24,260.29,53.5,71.96,21.69,25.63,71.87,85.13,1,1,0,0,3,2,0
786,0,43,168,1,14.25,14.25,14.25,14.25,14.25,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,1,50,2142,1,57,51.75,94,53.84,48.34,32.25,1111.68,542.38,528.5,940.37,464.71,307.94,257.65,3,2,5,6,2,2,1
788,1,33,2649,1,45.25,43.75,62,46.66,41.23,47,680.54,264.05,241.3,386.61,247.14,194.55,289.53,6,2,7,1,4,8,0
789,0,76,8717,2,9,9,9,9,9.5,9,148.25,3.12,3.12,3.58,0,0,0,3,0,0,0,0,0,1
790,1,73,4387,2,26.5,13.25,24.75,23.1,45,26.71,401.31,96.47,41.7,87.37,70.68,143.06,90.87,4,5,5,6,13,6,0
791,1,51,169,2,15.25,34.75,33.25,34.5,21.5,26,165.25,77.19,121.34,105.17,126.9,53.4,83.23,4,3,6,1,3,2,0
792,1,42,4607,1,14.25,25,17.5,14.25,14.25,14.25,499,0,0,0,0,0,0,0,0,0,0,0,0,0
793,1,65,6619,2,9.75,10,14,16.53,19.08,14.29,196.65,62.12,35.55,42.65,41.84,64.27,22.6,5,1,2,3,3,1,0
794,1,33,2235,2,9,9,12.75,9,9,9,180.75,0,0,0,0,0,0,0,0,0,0,0,0,1
795,1,42,2949,1,27.75,40,35.5,27.91,28.85,40.25,481.01,109.77,242.34,177.93,97.92,161.54,235.49,0,0,0,0,0,0,1
796,1,59,6162,2,9,9.5,13,14.25,11.5,12,184.5,31.4,44.33,41.32,33.03,16.17,24.71,0,0,0,0,0,0,1
797,1,75,7142,2,9,23.5,17,15.8,14.07,11.41,197.03,31.92,95.98,61.25,51.62,37.84,16.58,0,0,2,1,0,0,0
798,0,47,5145,2,9,9,11.25,19.2,20.5,24.02,201.22,41.33,42.63,76.42,49.43,37.47,52.28,8,5,11,7,13,8,0
799,1,55,4880,1,30.75,34,32.75,35.66,37.27,31.75,978.18,78.86,122.8,108.27,129.67,162.22,141.9,1,1,1,1,1,0,0
800,0,45,4502,2,9,9,9,11.65,14.98,17.19,185.32,0,16.12,17.7,17.22,41.17,60.62,0,0,0,2,2,2,0
801,0,36,1092,2,11.5,14.25,13.5,20.1,13,11.2,388.3,65.57,71.93,49.66,52.36,19.09,14,3,1,2,3,4,1,1
802,1,62,3321,1,32.75,27.75,36.75,36.98,42.52,30.5,1066.5,155.39,129.31,207.43,201.29,239.41,157.61,0,0,0,3,2,1,0
803,0,33,1534,2,16.25,9,9,35,49,48.09,398.34,63.5,47.32,58.27,134.72,147.73,162.12,3,4,7,9,13,10,1
804,1,45,3265,1,50,56.25,69,59.34,63.81,68,1204.4,131.85,267.38,325.27,228.78,270.87,252.28,10,7,11,8,16,9,0
805,1,78,2625,1,40.75,45.75,42.75,66.51,81.19,49.75,810.7,280.17,336.37,312.06,464.7,645.88,322.7,1,0,1,3,8,0,0
806,1,48,3490,2,34.5,31.5,43.5,50.1,51.85,33.87,645.32,91.87,73.45,124.07,157.88,176.4,130.52,16,14,16,23,19,11,0
807,0,45,3678,2,9,9.25,9,16.8,15.87,17.01,431.93,0,0,0,0,0,0,0,0,0,0,0,0,0
808,1,59,5762,1,26,25.5,27.5,45.25,36.58,79,546.83,89.04,94.49,110.75,172.81,187.1,263.61,1,2,1,2,2,9,0
809,0,51,4868,2,9,9,9.25,17.7,21.79,18.75,757.49,69.17,66.95,98.4,49.03,78.65,57.37,0,0,0,0,0,0,0
810,0,40,1212,2,9,9,9,22.1,14.32,17.33,174.5,3.35,38.35,60.38,48.9,17.62,40.7,3,9,6,4,5,4,0
811,0,64,4436,2,9.75,9,9,11.45,15.5,13.5,315.95,33.9,28.08,26.12,0.53,32.95,17.2,1,0,0,0,3,4,0
812,1,38,609,2,9,9,33,20.91,22.5,20.05,249.21,0,0,1.06,30.92,33.06,25.89,0,0,1,8,3,5,0
813,0,70,3691,1,14.25,14.25,14.25,21.25,60.32,50.75,435.32,0,0,0,62.94,597.46,411.45,0,0,0,1,2,3,0
814,1,47,398,2,31.5,29.75,20.25,26.75,27.3,25.02,271.32,142.74,109.02,62.38,113.12,121.17,117.86,1,1,0,2,0,1,0
815,1,34,2586,2,9.25,9.5,12,16,20.74,13.68,213.92,23.99,45.82,25.89,33.32,53.22,30.95,0,0,0,0,1,0,0
816,0,42,3689,2,17,15.75,25.75,41.25,36.44,27.26,410.95,55.43,64.88,134.52,209.67,169.07,94.7,4,2,4,5,3,0,0
817,1,55,8614,1,14.25,14.25,14.25,14.25,14.25,14.25,410.25,1.2,0.13,0,0,0,0,0,0,0,0,0,0,1
818,1,67,4402,2,48.25,41.5,51.25,44.43,29.41,20.17,604.01,207.48,165.51,229.19,193.1,90.14,55.8,1,1,2,1,0,0,0
819,1,44,2076,1,55,40,78.5,48.65,38.12,32.75,1003.02,269.19,201.37,476.15,239.2,155.31,151.12,12,4,11,16,9,5,0
820,1,37,1715,2,68.25,43.5,15.5,30.85,9,9,344.6,424.74,243.65,77.5,131.24,0,0,0,0,0,2,0,0,0
821,1,53,4873,2,10.75,9,9,22.9,32.75,37.17,309.57,32.82,75.85,91.58,105.2,137.33,157.37,6,4,2,1,2,2,0
822,1,29,654,2,29.25,27.5,35.75,23.43,20,29.6,339.28,109.05,118.32,111.92,78.55,56.41,84.01,1,1,1,5,4,7,1
823,1,54,9205,2,9.25,11.5,16.5,16.3,18.25,15.56,216.11,30.87,28.69,51.13,26.81,54.57,24.03,2,3,1,2,1,2,0
824,0,37,2718,2,9,9,9,15.5,14.59,14.61,164.7,42.82,35.58,30.43,27.77,44.98,43.07,0,2,0,0,1,0,1
825,1,40,6816,2,9,31.75,35,38.9,33.89,34.51,296.3,55.97,119.15,143.12,150.86,160.49,109.11,0,0,0,0,0,0,0
826,1,59,3179,1,46.5,50,40.75,43.39,30.41,26,802.8,280.81,321.56,221.49,234.25,137.93,103.66,0,0,0,0,0,0,0
827,1,34,1796,2,25,31.25,25.75,30.85,31.54,27.52,362.66,81.17,122.13,80.37,117.27,99.84,104.73,2,1,1,1,3,2,0
828,0,46,4608,2,45,38.5,45.25,39.47,33.3,31.74,562.01,107,110.49,131.91,143.99,124.18,84,7,5,8,8,7,7,0
829,1,39,3371,1,26,22,29.75,27.39,24.39,19.25,400.02,118.68,66.96,147.36,105.9,88.78,42.52,0,1,0,3,1,1,0
830,0,35,2864,2,9,9,9.25,15.35,20.09,27.61,236.3,0,71.52,57.13,36.23,48.17,64.52,0,5,9,6,9,11,0
831,1,20,607,2,9.5,12.25,20.75,33,14.5,15.34,226.34,51.87,53.14,92.18,27.26,16.28,23.73,1,2,0,2,1,1,0
832,1,47,1781,1,26,27,29,26.98,24.64,14.25,590.62,107.04,147.53,139.59,109.65,99.35,76.4,1,1,3,3,4,6,0
833,1,47,4898,1,21.5,24.25,22,29.07,23.14,22.75,527.71,78.38,96.52,72.58,122.16,91.05,64.04,0,1,2,5,1,3,0
834,1,45,5411,2,26.25,18.25,15,25.87,13.02,12.33,273.22,58.34,50.98,38.09,83.71,22.18,18.24,9,2,0,1,0,0,0
835,0,28,9334,0,243,238.5,285.25,294.75,288,290.5,6299.25,940.98,1431.03,1588.5,1620.32,1547.3,1651.3,117,120,132,132,142,130,0
836,1,58,2468,1,26.75,25.75,36.75,47.09,39.89,27.75,776.73,125.67,92.17,182.4,281.97,232.22,129.03,1,0,1,2,3,2,0
837,0,68,4335,2,9.5,11,10,15.75,17.37,16.29,212.41,53.22,46.84,23.4,46.87,65.35,54.34,0,0,0,0,0,1,0
838,1,54,5399,1,14.25,14.25,14.5,28.84,19.25,16.25,358.34,64.75,50.63,0,153.43,50.47,12.14,1,0,0,0,2,1,0
839,1,63,3044,2,26.75,26.75,28.25,33.84,41.46,42.25,563.55,202.92,192.32,193.83,185.47,263.38,295.1,0,0,0,0,0,0,0
840,1,48,1962,2,9,10,11.25,15.05,15.08,17.45,186.83,53.4,26.87,21.57,30.38,28.86,33.24,0,0,0,0,0,2,0
841,1,29,962,1,28.5,22.5,21.75,35.78,23.86,22.5,614.14,98.38,44.64,54.09,105.59,74.83,68.9,2,0,2,0,0,1,1
842,1,36,386,2,20.5,10.75,23.5,28.2,25,17.62,205.57,105.46,37.15,99.74,129.39,108.32,61.39,0,0,0,0,0,0,0
843,1,51,1200,2,9.5,9.25,11.25,15.65,21.84,38.63,215.62,35.24,34.84,44.84,38.63,66.09,119.7,0,0,0,1,2,1,0
844,1,21,388,2,9.5,16.75,39.5,53.9,55.25,190.88,427.03,101.84,42.38,75.15,164.25,161.93,885.28,5,2,6,6,6,15,1
845,1,64,4178,1,14.25,14.25,29.5,45.76,32.28,31.25,695.79,0,0,168.98,289.66,175.46,153.93,0,0,3,3,6,6,1
846,0,49,5091,2,9,9,9,17.12,24.54,27.12,203.03,23.24,8.04,3.86,54.93,99.78,130.58,1,2,0,0,3,2,1
847,1,62,1893,2,9,9,10.75,14.5,12.36,13.22,165.58,0,9.28,17.12,37.97,15.25,13.98,0,1,0,8,5,10,1
848,1,44,634,1,16,17.5,15.5,28.82,56.18,31.75,363.25,6.49,8.82,10.04,1080.34,2652.69,1258.46,0,0,0,1,5,3,0
849,1,47,345,1,44.5,39.75,37,45.75,33.25,36.5,425.5,231.09,209.02,170.33,219.05,137.85,209.71,4,0,1,4,6,0,1
850,1,29,1973,2,35.5,37,34.5,45.1,40.55,31.88,574.53,71.89,104.93,127.11,95.49,124.09,72.04,3,3,4,6,4,3,1
851,1,40,2194,2,30.25,9.75,9.5,9.25,9,9,238.75,744.32,260.93,2.9,0,0.27,0,0,0,0,0,0,0,1
852,1,32,196,2,20.5,18.5,18.75,10.6,13.85,18.5,118.45,34.53,32.83,31.78,8.67,12.14,45.64,4,1,3,0,3,3,0
853,1,31,729,2,51.25,37.75,40.25,42.5,58.19,46.44,521.63,280.45,205.25,232.32,200.52,291.73,229.44,4,2,5,6,4,5,0
854,0,70,4243,2,9,9,9,24.95,32.95,23.53,201.68,0,0,89.83,95.24,151.72,113.75,0,0,2,5,4,2,0
855,1,49,1554,1,36.75,38.25,41,31.09,40.7,34.75,769.04,195.11,271.08,229.93,172.92,262.9,219.77,3,2,4,0,3,2,0
856,1,28,900,2,27.5,36,32.25,27.52,28.5,37.53,584.05,108.17,168.97,119.6,82.61,77.01,155.88,4,5,10,6,8,6,0
857,1,34,457,2,28.5,24,16.5,20.2,19.25,22.29,267.24,103.77,78.52,51.71,58.18,56.6,56.14,1,3,1,4,3,2,1
858,1,43,325,1,35.5,28.25,31.5,36.32,35.45,25.5,356.52,143.85,103.62,65.76,173.17,132.63,44.94,9,5,3,6,11,6,0
859,0,71,6153,2,9,11.5,10,15.6,18.87,20.86,214.33,65.02,52.48,20.72,33.44,66.15,52.53,0,0,0,1,0,3,0
860,1,61,3248,1,14.25,14.25,14.25,14.25,14.25,14.25,234.75,0,0,0,0,0,0.26,0,0,0,0,0,0,0
861,1,64,1158,2,45.25,14.5,28.25,30.1,34.58,27.39,398.32,192.07,66.84,102.84,133.14,172.05,122.67,2,2,2,2,1,1,1
862,1,40,402,2,55.5,38.5,17.25,26.4,30.04,17.91,269.1,342,181.3,81.45,84.3,147.92,63.78,0,0,0,0,0,0,0
863,0,65,5369,2,9,9,9.25,14.7,26.92,21,189.62,13.27,27.72,64.08,29.93,31.53,42.75,1,0,4,4,1,3,0
864,1,54,1047,1,40.25,39,41,42.14,29.32,39.75,896.96,257.84,256.27,281.23,267.35,95.52,215.01,2,1,3,5,8,12,0
865,1,32,2215,2,50,26.75,15.75,19.17,29.3,18.79,419.51,217.79,100.32,43.09,45.86,110.82,54.93,2,1,1,2,2,2,0
866,1,34,1039,1,24.5,19.25,20.75,20.27,21.71,25.5,402.48,70.78,38.89,42.12,50.13,53.75,89.95,2,1,1,0,2,3,0
867,0,54,1779,2,17.75,16.25,16,24.7,34,40.5,367.45,109.3,112.8,85.65,62.25,95.28,116.68,6,6,6,4,8,5,0
868,1,37,3291,1,64,63,80,69.27,53.92,57.75,1301.19,266.6,282.94,387.35,373.44,257.48,239.1,31,38,40,30,20,39,0
869,1,46,3184,1,28.25,35,34.5,30.69,30.62,27,572.06,126.27,163.29,115.82,91.29,119.99,87.07,2,4,3,4,3,5,0
870,1,63,112,1,14.25,14.25,43,28.21,28.27,27.5,126.98,0,0,217.2,106.41,138.13,136.05,6,1,5,1,0,0,0
871,1,48,1457,2,9,10.25,12.5,22.4,29.86,10,187.26,146.38,41.02,95.18,99.76,149.97,7.79,0,0,0,0,0,0,1
872,1,48,1528,2,26.75,18.5,11.5,19.3,17.01,17.62,421.68,114.48,70.91,57.33,74.46,48.76,71.3,1,1,2,1,2,1,0
873,1,71,6114,1,21.5,26.25,23.75,24.75,24.25,20.25,414.75,24.68,27.05,13.68,14.81,16.7,15.15,0,1,0,0,0,0,0
874,1,78,6612,1,24.25,28.75,25.75,25.25,24.21,20.5,445.21,87.21,112.45,94.55,95.59,79.66,55.23,1,1,0,1,0,0,1
875,1,41,2060,1,29.75,26,33,25.14,22.21,22,465.35,104.24,82.36,125.79,51.69,37.38,27.38,8,8,10,12,5,3,0
876,1,95,7200,2,13.25,29.5,24.5,24.1,21.89,12.45,288.69,91.44,153.29,96.85,95.41,76.84,25.92,0,0,1,1,1,0,0
877,1,30,3934,1,18.5,17,15.25,26.71,16,14.75,375.46,40.86,33.6,15.58,8.29,15.44,5,0,0,0,0,0,0,0
878,0,49,1798,2,11,9,9,9,9,9,208.25,0,0,0,0,0,0,0,0,0,0,0,0,1
